ID,ACNA,EMPNA,ETHNA,NATNA,RELNA,HOBNA,CIVNA,APPPH,APPDRIVE,APPPORTF,GRANT,FELLOW,POSTGRAD,UNIV,AGE_FROM,AGE_TO,CITIZEN0,CITIZEN1,CITIZEN2,CITIZEN3,CITIZEN4,CITIZEN5,AP_SOC,AP_FNAM,AP_INIT,AP_LNAM,AP_TITLE,AP_PHONE,AP_FAX,AP_EMAIL,ADDR1,ADDR2,CITY,ST,ZIPCODE,COUNTRY,FLOAN,USA_Y,USA_N,CAN_Y,CAN_N,FRN_Y,FRN_N,APPRESUME,APPL_OTHER_TEXT,R_911,AWDS_VARIES,AMNT_VARIES,NUMAPP,COMM_SERV,APPL_ONLINE,APPL_ONLINE_URL
172699,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Sue,Kopen,Katcef,Scholarship Chair,301-405-7526,,susiekk@aol.com,402 Fox Hollow Lane,,Annapolis,MD,21403,,,X,,,X,,X,,awards or honors received,,,,,,,
172703,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarship Coordinator,517-267-8809,,info@michalaux.org,"212 North Verlinden Avenue, Suite B",,Lansing,MI,48915,,,X,,,X,,X,,,,,,,,,
172705,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Angela,,Sabatino,Programs Director,212-655-6223,,asabatino@spencered.org,"1065 Avenue of the Americas, 13th Floor",,New York,NY,10018,,,X,,X,,,X,,,,,,96,,,
172706,,,,,,,,X,,,,,,X,,,,,,,,,Mrs.,Anne,,Lampe,American Angus Auxiliary Scholarship Chairman,620-872-3915,,,5201 East Road 110,,Scott City,KS,67871,,,X,,X,,,X,,,,,,,,,
172711,,,,,,,,,,,,,,X,,,,,,,,,,Priscilla,,Zaccalini,Diversity Programs Coordinator,415-954-3547,,pzaccalini@fbm.com,Farella Braun + Martel,"235 Montgomery Street, 18th Floor",San Francisco,CA,94104,,,X,,X,,X,,,,,,,46,X,,
172714,,,,,,,,X,,X,,,,X,20,35,U.S.,Hispanic,Latin American/Caribbean,,,,Mrs.,Lillian,,Castaneda,President,305-283-4963,,fecmc@me.com,"1925 Brickell Avenue, Suite D-1108",,Miami,FL,33129,,,X,,X,,X,,,,,,,12,,,
172716,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Jennifer,,Hoysa,District Manager,540-316-6984,,jennifer.hoysa@fauquiercounty.gov,John Marshall Soil and Water,"98 Alexandria Pike, Suite 31",Warrenton,VA,20186,,,X,,,X,,X,,,,,,25,,,
172717,,,,,,,,,,,,,,X,,,,,,,,,,Susan,M.,Karl,Chair of Scholarship Committee,907-786-7428,,skarl@usgs.gov,Alaska Geological Society,PO Box 101288,Anchorage,AK,99510,,,X,,X,,X,,,,,,,18,,,
172718,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,fehascholarship@yahoo.com,PO Box 160848,,Altamonte Springs,FL,32716-0848,,,X,,X,,X,,,,,,,,,,
172719,,,,,,,,,,,,,,X,,,,,,,,,Mr.,Jim,,Wickert,Scholarship Committee Chairman,608-241-2438,,jwick16060@tds.net,3834 Ridgeway Avenue,,Madison,WI,53704,,,X,,X,,X,,,,,,,2,,,
172720,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Jim,,Wickert,"Chairman, Scholarship Committee",608-241-2438,,jwick16060@tds.net,3834 Ridgeway Avenue,,Madison,WI,53704,,,X,,,X,,X,,,,,,8,,,
172721,,,,,,,,,,,,,,X,,,,,,,,,Rev.,Phyllicia,M.,Hatton,Executive Administrator,301-248-1818,301-248-0700,beslamailbox@aol.com,PO Box 441485,,Fort Washington,MD,20749-1485,,,X,,X,,X,,X,,,,,,,,
172722,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Jill,,Dessalines,Scholarship Committee,415-983-7680,,info@broussard-scholarship.org,"c/o McKesson Corporation, One Post Street",,San Francisco,CA,94104,,,X,,,X,,X,,,,,,16,,,
172723,,,,,,,,,,X,,,,X,,,,,,,,,Mrs.,Linda,,Shockley,Managing Director,609-452-2820,,djnf@dowjones.com,PO Box 300,,Princeton,NJ,08543-0300,,,X,,X,,X,,,,,,,15,,,
172724,,,,,,,,,,,,X,,X,,,,,,,,,Mrs.,Linda,,Shockley,Managing Director,609-452-2820,,djnf@dowjones.com,PO Box 300,,Princeton,NJ,08543-0300,,,X,,X,,X,,,,,,,700,,,
172726,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Amy,,Pollien,Grants Administration,207-667-9735,,apollien@mainecf.org,245 Main Street,,Ellsworth,ME,4605,,,X,,,,,,,,,,,,,,
172729,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Amy,,Pollien,Grants Administration,207-667-9735,,apollien@mainecf.org,245 Main Street,,Ellsworth,ME,4605,,,X,,,,,,,,,,,,,,
172739,,,,,,,,,,,,,,X,,,,,,,,,Dr.,Sid,,Kolpas,Professor of Mathematics,818-240-1000,,sjkolpas@sprintmail.com,CMC-S Scholarship Committee,1500 North Verdugo Road,Glendale,CA,91208-2894,,,X,,X,,X,,,,,,,1,,,
172740,,,,,,,,,,X,,,,,,,,,,,,,,,,,Scholarship Committee,703-645-5086,,office@tlmi.com,510 King Street,Suite 410,Alexandria,VA,22314,,,X,,X,,,X,,,,,,,,,
172741,,,,,,,,,X,,,,,X,,,,,,,,,Ms,Jacqueline,,Gates,Scholarship Associate,216-464-8015,216-468-8012,Scholarship@fcsla.com,24950 Chagrin Blvd,,Beachwood,OH,44122,,,X,,X,,X,,,letter of acceptance,,,,,,,
172742,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Kathleen,,Haley,Director of Membership Services,240-247-3000,,haley@npm.org,"962 Wayne Avenue, Suite 210",,Silver Spring,MD,20910-4461,,,X,,X,,X,,X,CD of performance,,,,,,,
172746,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Kathleen,,Haley,Director of Membership Services,240-247-3000,,haley@npm.org,"962 Wayne Avenue, Suite 210",,Silver Spring,MD,20910-4461,,,X,,X,,X,,X,CD of performance,,,,,,,
172747,,,,,,,,X,,,,,X,X,,,,,,,,,,,,,Scholarship Committee,301-589-3200,301-589-3223,nbna@erols.com,"8630 Fenton Street, Suite 330",,Silver Spring,MD,20910-3803,,,X,,X,,X,,,,,,,,,,
172748,,,,,,,,,,,,X,,X,,,,,,,,,,Paula,,Fisher,Program Administrator,,,paulad@ucar.edu,PO Box 3000,,Boulder,CO,80307-3000,,,X,,X,,X,,,,,,,55,,,
172759,,,,,,,,,,,,,,X,,,,,,,,,,Dawn,,Krause,Content Program Coordinator,785-532-0632,,nawards@ksu.edu,2323 Anderson Avenue,,Manhattan,KS,66502,,,X,,X,,X,,,,,,,,,,
172760,,,,,,,,,,,X,,,X,,,U.S.,,,,,,Ms.,Lynne,,Goodwin,Executive Assistant,860-947-1855,,mtip@ctohe.org,450 Columbus Boulevard,Suite 510,Hartford,CT,6103,,,X,,,X,,X,,,,,,44,,,
172763,,,,,,,,X,,,,,,,,,U.S.,,,,,,,,,,Executive Director,,,info@dairyshrine.org,PO Box 725,,Denmark,WI,54208,,,X,,,X,,X,,,,,,4,,,
172767,,,,,,,,,,,,,X,X,18,,U.S.,,,,,,Ms.,Elizabeth,,Nicholson,"Manager, Safety 1st Programs",703-845-9000,,safety1st@nata.aero,4226 King Street,,Alexandria,VA,22302,,,X,,,X,,X,X,,,,,4,,,
172770,,,,,,,,,,X,,,,X,,,U.S.,,,,,,,Lisa,,Warren,Executive Director,847-540-8671,,vesaliustrust@aol.com,20751 West Chartwell Drive,,Kildeer,IL,60047,,,X,,,X,,X,,,,,,,,,
172773,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Bradley,S.,Barker III,Hathaway Scholarship Consultant,307-777-6226,,hathawayscholarship@wyo.gov,2300 Capitol Avenue,Hathaway Building,Cheyenne,WY,82002,,,X,,,X,,X,,,,,,5600,,,
172774,,,,,,,,,,,,,X,X,,,,,,,,,,Kira,,Wisniewski,Operations Manager,301-403-0407,301-403-4137,nwsaoffice@nwsa.org,7100 Baltimore Avenue,Suite 200,College Park,MD,20740,,,X,,X,,X,,,,,,,3,,X,http://082511c.membershipsoftware.org/content.asp?pl=16&contentid=16
172783,,,,,,,,,,,,,,X,,,U.S.,,,,,,,David,A.,Newmyer,"Department Chair, Aviation Management and Flight",618-453-8898,618-453-7268,newmyer@siu.edu,"Southern Illinois University at Carbondale, College of Applied Sciences and Arts",1365 Douglas Drive,Carbondale,IL,62901-6623,,,X,,,X,,X,,FAA certification,,,,30,,,
172784,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Dr.,David,A.,Newmyer,"Department Chair, Aviation Management and Flight",618-453-8898,618-453-7286,newmyer@siu.edu,"Southern Illinois University at Carbondale, College of Applied Sciences and Arts",1365 Douglas Drive,Carbondale,IL,62901-6623,,,X,,,X,,X,,,,,,,,,
172786,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Thomas,J.,MacElhaney,"Chair, Scholarship Committee",631-231-8100,978-418-9156,tmacelhaney@preloadinc.com,c/o PRELOAD Inc.,60 Commerce Drive,Hauppauge,NY,11788,,,X,,,X,,X,,,,,,,,,
172787,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Thomas,J.,MacElhaney,"Chair, Scholarship Committee",631-231-8100,978-418-9156,tmacelhaney@preloadinc.com,c/o PRELOAD Inc.,60 Commerce Drive,Hauppauge,NY,11788,,,X,,,X,,X,,,,,,,,,
172788,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Thomas,J.,MacElhaney,"Chair, Scholarship Committee",631-231-8100,978-418-9156,tmacelhaney@preloadinc.com,c/o PRELOAD Inc.,60 Commerce Drive,Hauppauge,NY,11788,,,X,,,X,,X,,,,,,,,,
172789,,,,,,,,,,,X,,X,X,,,,,,,,,,Molly,K.,Macauley,Director of Academic Programs,202-328-5000,202-939-3460,macauley@rff.org,"1616 P Street, NW",,Washington,DC,20036,,,X,,X,,X,,X,"abstract, proposed research description",,,,,,,
172790,,,,,,,,,,,,,,X,,,,,,,,,Dr.,Donald,,Zeigler,Scholarship Committee,,,dzeigler@odu.edu,Old Dominion University,1881 University Drive,Virginia Beach,VA,23453,,,X,,X,,X,,,,,,,,,,
172794,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Traci,,Jacobs,Administrative Manager,202-624-8735,202-624-7457,tjacobs@teamster.org,"25 Louisiana Avenue, NW",,Washington,DC,20001,,,X,,X,,,X,,list of activities,,,,1300,,,
172801,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Jackie,,Lett,Scholarship Coordinator,601-957-9121,601-957-9175,jackie@msbroadcasters.org,855 South Pear Orchard Road,Suite 403,Ridgeland,MS,39157,,,X,,,X,,X,,extracurricular activities and community involvement also considered,,,,,,,
172803,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Committee,708-352-6611,708-352-0499,,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,,,,,,,,
172805,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Abe,,Far,Grants and Scholarship Committee,619-234-3434,,abefar@cox.net,2451 Galahad Road,,San Diego,CA,92123,,,X,,,X,,X,,,,,,,,,
172806,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Amy,,Hamacher,Assistant,573-893-4234,573-893-4996,miis@midamerica.net,PO Box 1654,,Jefferson City,MO,65102,,,X,,,X,,X,,,,,,15,,,
172809,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172810,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172811,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172812,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172813,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mrs.,Margaret,,Herriges,Communications Director,406-442-7301,,mscpa@mscpa.org,1534 9th Avenue,,Helena,MT,59601,,,X,,,X,,X,,,,,,,,,
172814,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Committee,708-352-6611,708-352-0499,,555 Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172815,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Committee,708-352-6611,708-352-0499,,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,,,,,,,,
172816,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,sponsorship letter from ANS organization,,,,,,,
172818,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Ms.,Devin,,Payne,,,,scholarship@icpas.org,"550 West Jackson, Suite 900",,Chicago,IL,60661-5716,,,X,,,X,,X,,,,,,77,,,
172820,,,,,,,,,,,,,X,X,,,,,,,,,,,,,Scholarship Coordinator,708-352-6611,708-352-0499,outreach@ans.org,555 North Kensington Avenue,,La Grange Park,IL,60526,,,X,,X,,X,,,,,,,,,,
172825,,,,,,,,,,,,,,X,,,,,,,,,,Shaun,,Hayes,,,,hayes29@uwm.edu,"631 U.S. Highway One, Suite 400",,North Palm Beach,FL,33408,,,X,,X,,X,,,,,,,4,,,
172826,,,,,,,,,X,,,,,X,,,,,,,,,,Suzanne,,Voelker,Operations Administrator,410-884-5330,410-884-9060,suzanne.voelker@mtsociety.org,"5565 Sterrett Place, Suite 108",,Columbia,MD,21044,,,X,,X,,X,,,proof of acceptance for an undergraduate course,,,,,,,
172827,,,,,,,,,X,,,,,X,,,,,,,,,,Suzanne,,Voelker,Operations Administrator,410-884-5330,410-884-9060,suzanne.voelker@mtsociety.org,"5565 Sterrett Place, Suite 108",,Columbia,MD,21044,,,X,,X,,X,,,,,,,,,,
172829,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Sharon,,Tinsley,President,205-982-5001,205-982-0015,stinsley@al-ba.com,2180 Parkway Lake Drive,,Hoover,AL,35244,,,X,,,X,,X,,,,,,,,,
172833,,,,,,,,,,,,,,X,,,,,,,,,,Loriane,,Hall,Membership Retention Manager,703-812-0204,,lhall@acatoday.org,1701 Clarendon Boulevard,,Arlington,VA,22209,,,X,,X,,X,,,,,,,,,,
172834,,,,,,,,,X,,,,,X,,,,,,,,,,Suzanne,,Voelker,Operations Administrator,410-884-5330,410-884-9060,suzanne.voelker@mtsociety.org,"5565 Sterrett Place, Suite 108",,Columbia,MD,21044,,,X,,X,,X,,,,,,,,,,
172835,,,,,,,,,X,,,,,X,,,,,,,,,,Suzanne,,Voelker,Operations Administrator,410-884-5330,410-884-9060,suzanne.voelker@mtsociety.org,"5565 Sterrett Place, Suite 108",,Columbia,MD,21044,,,X,,X,,X,,,,,,,,,,
172836,,,,,,,,,X,,,,,X,,,,,,,,,,Suzanne,,Voelker,Operations Administrator,410-884-5330,410-884-9060,suzanne.voelker@mtsociety.org,"5565 Sterrett Place, Suite 108",,Columbia,MD,21044,,,X,,X,,X,,,,,,,,,,
172837,,,,,,,,,X,,,,,X,,,,,,,,,,Chuck,,Richards,"Chair, Scholarship Committee",,,,c/o C.A. Richards and Associates Inc.,"777 North Eldridge Parkway, Suite 280",Houston,TX,77079,,,X,,X,,X,,,,,,,,,,
172838,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Kathy,,Brown,Scholarship Chair,510-987-2773,,kathryn.f.brown@kp.org,"Two Townsend, Suite 2-1303",,San Francisco,CA,94107,,,X,,,X,,X,,,,,,,,,
172846,,,,,,,,,,,,,,X,,,U.S.,,,,,,,David,,Testa,Scholarship Chair,412-503-4560,,david.testa@aecom.com,c/o AECOM,"681 Andersen Drive, Foster Plaza 6",Pittsburgh,PA,15220,,,X,,,X,,X,,,,,,8,X,,
172848,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dwain,G.,Waters,Treasurer,850-444-6527,850-444-6217,gdwaters@southernco.com,One Energy Place,,Pensacola,FL,32520-0328,,,X,,,X,,X,,500-word paper on personal and professional goals,,,,,,,
172850,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Diane,L.,Christy,Vice President of Communications,334-386-5752,,dchristy@ascpa.org,1041 Longfield Court,,Montgomery,AL,36117,,,X,,,X,,,,,,,,98,,,
172852,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Linda,,Plimpton,Executive Director,907-562-4334,907-562-4025,akcpa@ak.net,"341 West Tudor Road, Suite 105",,Anchorage,AK,99503,,,X,,,X,,X,X,,,,,,,,
172853,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Mark,,Powers,Government Affairs,916-444-2237,,cbapowers@cabroadcasters.org,"915 L Street, Suite 1150",,Sacramento,CA,95814,,,X,,,X,,X,,,,,,,,,
172860,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,ISAC Call Center Representative,800-899-4722,,isac.studentservices@illinois.gov,1755 Lake Cook Road,,Deerfield,IL,60015-5209,,,X,,,X,,X,,,,,,,,,
172866,,,,,,,,,,,,,,X,,,,,,,,,,Alex,,Cruden,,,,alex@aceseditors.org,Eugene S. Pulliam National Journalism Center,3909 N. Meridian St.,Indianapolis,IN,46208,,,X,,X,,X,,,,,,,50,,,
172870,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Management Services,,,jamesbeard@scholarshipamerica.org,One Scholarship Way,,Saint Peter,MN,56082,,,X,,,,,,,,,,,,,,
172874,,,,,,,,,,,,,,X,,,,,,,,,Dr.,Lynne,B.,Hare,Consultant,774-413-5268,,lynne.hare@comcast.net,55 Buckskin Path,,Plymouth,MA,2360,,,X,,X,,X,,,,,,,16,X,,
172876,,,,,,,,X,,,,,,X,,,,,,,,,,Kristen,,Herndon,Marketing/PR Manager,270-5424121,,kherndon@loganphone.com,,,,,,,,X,,,,,,,,,,,,,,
172878,,,,,,,,,X,,,,,X,,,U.S.,,,,,,,,,,Program Administrator,601-432-6997,601-432,sfa@mississippi.edu,3825 Ridgewood Road,,Jackson,MS,39211,,X,X,,,X,,X,,,,,,256,,,
172879,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Program Administrator,601-432-6997,601-432,sfa@mississippi.edu,3825 Ridgewood Road,,Jackson,MS,39211,,X,X,,,X,,X,,,,,,74,,,
172883,,,,,,,,X,X,,,,,X,,,U.S.,,,,,,,Isabel,,Reyes,Scholarship Coordinator,312-427-8683,312-427-5183,ireyes@ushli.org,"431 South Dearborn Street, Suite 1203",,Chicago,IL,60605,,,X,,,X,,X,X,,,,,,,,
172885,,,,,,,,,,,,,X,X,,,,,,,,,,,,,Spouse Education + Employment Program Manager,703-931-6632,,scholarships@militaryfamily.org,3601 Eisenhower Avenue,Suite 425,Alexandria,VA,22304,,,X,,X,,X,,,,,,,16399,,,
172887,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarship Program,202-364-7130,,tmfsmith@starpower.net,c/o Thomas M. Smith & Associates,"4601 Tilden Street, NW",Washington,DC,20016,,,X,,,X,,X,,,,,,,,,
172888,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Darren,,Shafae,Scholarship Coordinator,866-693-3348,,scholarships@papercheck.com,3905 State Street,Suite 7-516,Santa Barbara,CA,93105,,,X,,,X,,X,,,,,,1000,,,
172889,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Terry,,Harper,Director of Member Services,573-636-6692,573-634-8258,tharper@mbaweb.org,1025 Northeast Dr,,Jefferson City,MO,65109,,,X,,,X,,X,,,,,,,,,
172892,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Selection Committee,860-240-9545,,wrischolar@wirereinforcementinstitute.org,942 Main Street,,Hartford,CT,6103,,,X,,X,,X,,,,,,,100,,,
172893,,,,,,,,,,,,,,X,,,,,,,,,,Alayne,,Bell,"Manager, Committees & Technical Services",301-459-3200,,abell@arema.org,"4501 Forbes Boulevard, Suite 130",,Lanham,MD,20706,,,X,,X,,,X,,,,,,110,,,
172894,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Amanda,,Kalb,First Vice President,617-471-3513,,balic2ss@comcast.net,Quincy Post Office,PO Box 690372,Quincy,MA,02269-0372,,,X,,,X,,X,,college acceptance letter,,,,,,,
172897,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,John,,Becker,Program Coordinator,724-903-0439,,contact@studentinsights.com,136 Justice Drive,,Valencia,PA,16059,,,X,,,X,,X,,,,,,50000,,,
172898,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Diane,,Bruno,Student Affairs Committee,301-587-3993,,capitalemmys@aol.com,9405 Russell Road,,Silver Spring,MD,20910,,,X,,,X,,X,X,work samples (resume tape in VHS format and radio or television broadcast scripts),,,,,,,
172901,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Amanda,,Kalb,First Vice President,617-471-3513,,balic2ss@comcast.net,Quincy Post Office,PO Box 690372,Quincy,MA,02269-0372,,,X,,,X,,X,,college acceptance letter,,,,,,,
172904,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Amanda,,Kalb,First Vice President,617-471-3513,,balic2ss@comcast.net,Quincy Post Office,PO Box 690372,Quincy,MA,02269-0372,,,X,,,X,,X,,college acceptance letter,,,,,,,
172905,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Kathy,,Stripling,Grant and Scholarship Analyst,615-253-7480,,kathy.stripling@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243-0820,,,X,,,X,,X,,,,,,,,,
172907,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Mike,,Martin,Geology Scholarship Coordinator,951-789-5690,,mmartin@rusd.k12.ca.us,c/o Martin Luther King High School,9301 Wood Road,Riverside,CA,92508,,,X,,,X,,X,,endorsement signature of a regular member of NAGT-FWS in the reference letter,,,,4,,,
172909,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Patricia,,Sills,Scholarship Program Manager,323-761-8888,,scholarship@jvsla.org,"6505 Wilshire Boulevard, Suite 200",,Los Angeles,CA,90048,,,X,,,X,,X,,,,,,400,X,,
172910,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Tina,,Stanard,Awards Committee Chair,512-617-3120,,ces@freese.com,"9975 Wadsworth Pkwy., K-2, 145",,Westminster,CO,80021,,,X,,,X,,X,,,,,,5,,,
172912,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Shirley,,Eittreim,Scholarships Committee Chair,928-532-6151,,sjeittreim@cybertrails.com,Northland Pioneer College,PO Box 610,Holbrook,AZ,86025,,,X,,,X,,X,X,,,,,,,,
172913,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172915,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Coordinator,703-706-5000,,sdfcu@sdfcu.org,1630 King Street,,Alexandria,VA,22314-2745,,,X,,X,,X,,,,,,,,,,
172916,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,1,,,
172920,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172923,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172928,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Wendy,,Garvin,Member Services Manager,615-377-3825,390-377-3904,wgarvin@tscpa.com,201 Powell Place,,Brentwood,TN,37027,,,X,,,X,,X,,,,,,,,,
172929,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172932,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,20,,,
172934,,,,,,,,,,,,,,X,,,,Japanese,,,,,,,,,Scholarship Committee,,,scholarship@cwaj.org,2-24-13-1202 Kami-Osaki,Shinagawa-ku,Tokyo,,141-0021,Japan,,,X,,X,X,,,,,,,,,,
172935,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172936,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Mary Beth,,Dennis,Director of Events & Youth Programs,502-815-6302,,mbdennis@kaec.org,PO Box 32170,,Louisville,KY,40232,,,X,,,X,,X,,,,,,80,,,
172937,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Kathie,,Griley,"Director, Industry Education",800-765-4842,,kgriley@calrest.org,"621 Capitol Mall, Suite 2000",,Sacramento,CA,95814,,,X,,X,,X,,X,,,,,38,,,
172938,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Kathie,,Griley,"Director, Industry Education",800-765-4842,,kgriley@calrest.org,"621 Capitol Mall, Suite 2000",,Sacramento,CA,95814,,,X,,X,,X,,,,,,,34,,,
172941,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Committee,,,scholarship@cwaj.org,2-24-13-1202 Kami-Osaki,Shinagawa-ku,Tokyo,,141-0021,Japan,,X,,X,,X,,,,,,,,,,
172942,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,5,,,
172943,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Dianne,,Causey,Program Associate for Scholarships and Grants,503-227-6846,,dcausey@oregoncf.org,"1221 Yamhill, SW, Suite 100",,Portland,OR,97205-2108,,,X,,,X,,X,,,,,,,,,
172944,,,,,,,,,X,,,,,X,,,U.S.,,,,,,Mrs.,Jill,A.,Brightman,Program Coordinator,860-258-0239,,jillb@ctcpas.org,"716 Brook Street, Suite100",,Rocky Hill,CT,6067,,,X,,,X,,X,,,,,,16,,,
172945,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Connie,,Searles,President and CEO,208-345-3072,,isba@qwestoffice.net,1674 Hill Road,Suite 3,Boise,ID,83702,,,X,,,X,,X,,,,,,2,,,
